"Actores","Frecuencia"
"Ren�e Zellweger|Richard Gere|Catherine Zeta-Jones|Christine Baranski|Queen Latifah|John C. Reilly|Taye Diggs|Cliff Saunders|Dominic West|Colm Feore|Chita Rivera|Susan Misner|Denise Faye|Deidre Goodwin|M�a|Ekaterina Chtchelkanova|Lucy Liu|Jonathan Whittaker|Sean McCann|Jayne Eastwood|Robert Norman Smith|Jeff Clarke|Kathryn Zenna|Marty Moreau|Patrick Salvagna|Vicky Lambert|Tara Nicole Hughes|Mary Ann Lamb|Cynthia Onrubia|Karine Plantadit|Kelsey Chace|Catherine Chiarelli|Karen Holness|Amber-Kelly Mackereth|Jodi McFadden|Paul Becker|Blake McGrath|Michelle Johnston|Ken Ard",1
"Ren�e Zellweger|Rufus Sewell|Finn Wittrock|Michael Gambon|Richard Cordery|Jessie Buckley|Bella Ramsey|John Dagleish|Gemma-Leah Devereux|Tim Ahern|Bentley Kalu|Arthur McBain|Phil Dunster|David Shields|John Mackay|Darci Shaw|Tom Durant-Pritchard|Andy Nyman|Daniel Cerqueira|Royce Pierreson|David Rubin|Natasha Powell|Israel Ruiz|Lucy Russell|Matt Nalton|Lewin Lloyd",1
"Renee O'Connor|Mae Whitman|Michael Graziadei|Tobin Bell|Matt Cohen|Jarrod Bailey|Danielle Savre|David Gallagher|Johnny Simmons|Tom Lenk|Christopher John Fields|Chrissy Calhoun",1
"Reo Yoshitake|Rina Hatakeyama|Keiko Matsuzaka|Seiko Matsuda|Hiromi Chino|Jun Et�|Kazuki Hagiwara",1
"Reshad Strik|Henry Thomas|Carmen Chaplin|Lothaire Bluteau|Kevin Corrigan|Daniela Sea|Zelda Williams|Eli Roth|Rachael Murphy|Shiloh Fernandez|Elena Satine|Alyssa Sutherland|Alma Saraci|David Dayan Fisher|Robert Towers|Jack Dimich|Brian Henderson|Kyle Archer|Laura Lance|Gil Darnell|Ajla Hod�ic|Candi Milo|Ben DiGregorio",1
"Rex Harrison|Samantha Eggar|Anthony Newley|Richard Attenborough|Peter Bull|Muriel Landers|William Dix|Geoffrey Holder|Portia Nelson|Norma Varden|Frank Baker|Edward Cast|Phyllis Coghlan|Robert Cole|Cyril Cross|Peter Crowcroft|John Dolan|Jesslyn Fax|Arthur Gould-Porter|Eric Heath|Lars Hensen|Kendrick Huxham|Theron Jackson|Queenie Leonard|Frank Radcliffe|Jack Raine|Danny Rees|Angelo Rossitto|Rufus|Ted Stanhope|Geoffrey Steele|Gilchrist Stuart|Ginny Tyler|Bob Winters|Judy Chapman",1
"Reza Naji|Amir Farrokh Hashemian|Bahare Seddiqi|Nafise Jafar-Mohammadi|Fereshte Sarabandi|Kamal Mirkarimi|Behzad Rafi|Dariush Mokhtari|Mohammad-Hasan Hosseinian|Masume Dair|Kambiz Peykarnegar|Hasan Roohparvari|Abbas-Ali Roomandi|Jafar Seyfollahi|Qolamreza Maleki",1
"Rhona Mitra|Bill Nighy|Michael Sheen|Shane Brolly|Steven Mackintosh|Kevin Grevioux|David Aston|Geraldine Brophy|Leighton Cardno|Alexander Carroll|Elizabeth Hawthorne|Jason Hood|Mark Mitchinson|Craig Parker|Timothy Raby|Tania Nolan|Kate Beckinsale|Jared Turner|Olivia Taylforth|Larry Rew|Eleanor Williams|Brian Steele",1
"Rhona Mitra|Bob Hoskins|Adrian Lester|Alexander Siddig|David O'Hara|Malcolm McDowell|Sean Pertwee|MyAnna Buring|Emma Cleasby|Caryn Peterson|Adeola Ariyo|Christine Tomlinson|Vernon Willemse|Paul Hyett|Craig Conway|Lee-Anne Liebenberg|Darren Morfitt|Leslie Simpson|Chris Robson|Axelle Carolyn|Karl Thaning|Jason Cope|Stephen Hughes|Ryan Kruger|Martin Ball|Jeremy Crutchley|Tom Fairfoot|Nora-Jane Noone|Nathalie Boltt|Rick Warden|Cal Macaninch|Eloise Cupido|Lily Anderson|Cokey Falkow|John Carson|Henie Bosman|Martin Compston|Az Abrahams|Susan Danford|Alessia Ramazzotti|Shaamilla Noordien|Nicholas Pauling|Riaz Solker|Porteus Xandau|Benedict Carver|Daniel Read|Nathan Wheatley|Cecil Carter|Tyrell Kemlo|Garry George|George Bailey|Dermot Brogan|Amy Barnes|D-Teflon|Kate-Lynn Hocking|Chris Wilson",1
"Rib Hillis|Jennifer Field|Addison Bowman|David Hutchison|Trevor B. Nagle|Andrew Lauer|Anthony Jensen|Zhan Wang|Daniel Grogan|Brett Hargrave",1
"Rica Matsumoto|Ikue Otani|Aoi Yuki|Minami Tsuda|Mamoru Miyano|Chika Fujimura|Kenta Miyake|Unsho Ishizuka|Misato Fukuen|Wasabi Mizuta|Megumi Hayashibara|Akeno Watanabe|Mika Kanai|Shin-ichiro Miki|Rola|Shoko Nakagawa|Koichi Yamadera|Takako Honda|Hiroki Yasumoto|Katsumi Takahashi",1
"Rica Matsumoto|Ikue Otani|Aoi Yuki|Minami Tsuda|Mamoru Miyano|Megumi Hayashibara|Shin-ichiro Miki|Inuko Inuyama|Unsho Ishizuka|Misato Fukuen|Wasabi Mizuta|Akeno Watanabe|Mika Kanai|Takeshi Tsuruno|Satomi Ishihara|Mao Daichi|Shoko Nakagawa|Koichi Yamadera|Tsuguo Mogami|Sayuri|Kiyotaka Furushima|Kensuke Sato|Nana Mizuki|Shosuke Tanihara|Hideki Takahashi",2
"Rica Matsumoto|Ikue Otani|Aoi Yuki|Minami Tsuda|Mamoru Miyano|Megumi Hayashibara|Shin-ichiro Miki|Inuko Inuyama|Unsho Ishizuka|Takashi Yoshimura|Reiko Takashima|Koichi Yamadera|Sumire Morohoshi|Akeno Watanabe|Kiyotaka Furushima|Kensuke Sato|Kiyoe Yoshioka|Kenta Tokui|Yuko Sanpei|Tsuguo Mogami",1
"Rica Matsumoto|Ikue Otani|KAORI|Yuji Ueda|Fushigi Yamada|Megumi Hayashibara|Shin-ichiro Miki|Inuko Inuyama|Chinami Nishimura|Unsho Ishizuka|Noriko Hidaka|Koichi Yamadera|Takako Uehara|Susumu Chiba|Kenji Nojima|Katsuyuki Konishi|Makoto Higo|Becky|Nana Mizuki|Maria Yamamoto|Akiko Kawase|Kumiko Higa|Keiko Yamamoto|Jon Kabira",1
"Rica Matsumoto|Ikue Otani|Mayuki Makiguchi|Yuki Kaji|Mariya Ise|Megumi Satou|Megumi Hayashibara|Shin-ichiro Miki|Inuko Inuyama|Yuji Ueda|Unsho Ishizuka|Reiji Nakagawa|Shoko Nakagawa|Rika Adachi|Koichi Yamadera|Miyu Sawai|Atsuto Uchida|Marika Matsumoto|Yoshiko Mita|Shozo Iizuka|Kensuke Sato|Tsuyoshi Nakagawa|Kenta Miyake",1
"Rica Matsumoto|Ikue Otani|Mayuki Makiguchi|Yuki Kaji|Mariya Ise|Megumi Satou|Megumi Hayashibara|Shin-ichiro Miki|Inuko Inuyama|Yuji Ueda|Unsho Ishizuka|Rie Kugimiya|Koichi Yamadera|Tatsuya Fujiwara|Shoko Nakagawa|Toshiyuki Morikawa|Shinichi Shinohara|Kiyotaka Furushima",1
"Rica Matsumoto|Ikue Otani|Mayumi Iizuka|Satomi Korogi|Tomokazu Seki|Megumi Hayashibara|Shin-ichiro Miki|Inuko Inuyama|Unsho Ishizuka|Masami Toyoshima|Takeshi Kaga|Masatoshi Hamada|Koichi Yamadera|Akiko Hiramatsu|Kotono Mitsuishi|Aya Hisakawa|Chikao Ohtsuka|Rikako Aikawa|Yumi Touma|Katsuyuki Konishi|Keiko Han",1
"Rica Matsumoto|Ikue Otani|Mayumi Iizuka|Satomi Korogi|Yuji Ueda|Megumi Hayashibara|Shin-ichiro Miki|Inuko Inuyama|Chika Fujimura|Chinami Nishimura|Kenta Miyake|Unsho Ishizuka|Masachika Ichimura|Koichi Yamadera|Hiroshi Kamiya|Ayane Sakura|Hiroyuki Yoshino|Sachiko Kobayashi|Raymond Johnson|Minoru Inaba",1
"Rica Matsumoto|Ikue Otani|Mayumi Iizuka|Satomi Korogi|Yuji Ueda|Megumi Hayashibara|Shin-ichiro Miki|Inuko Inuyama|Fumiko Orikasa|Masashi Ebara|Uno Kanda|Yumiko Shaku|Gucci Yuzo|Koichi Yamadera|Unsho Ishizuka|Rikako Aikawa",1
"Rica Matsumoto|Ikue Otani|Mayumi Iizuka|Satomi Korogi|Yuji Ueda|Megumi Hayashibara|Shin-ichiro Miki|Inuko Inuyama|Masachika Ichimura|Hirotaka Suzuoki|Kotono Mitsuishi|Chinami Nishimura|Unsho Ishizuka|Aya Hisakawa|Yumi Touma|Rikiya Koyama",1
"Rica Matsumoto|Ikue Otani|Megumi Hayashibara|Shin-ichiro Miki|Inuko Inuyama|Unsho Ishizuka|Masami Toyoshima|Shoko Nakagawa|Kanata Hongo|Shiori Sato|Arata Furuta|Ryota Osaka|Kyoko Hikami|Koichi Yamadera|Yuji Ueda|Rikako Aikawa|Chika Fujimura|Kiyotaka Furushima|Kaito Ishikawa|Mika Kanai|Etsuko Kozakura|Kenta Miyake|Kensuke Sato|Kei Shindo|Fumiko Takekuma",1
"Rica Matsumoto|Ikue Otani|Megumi Hayashibara|Shin-ichiro Miki|Inuko Inuyama|Unsho Ishizuka|Rina Kawaei|Koji Ohkura|Gaku Hamada|Masako Nozawa|Mana Ashida|Shoko Nakagawa|Koichi Yamadera",1
"Rica Matsumoto|Ikue Otani|Moka Kamishiraishi|Megumi Hayashibara|Shin-ichiro Miki|Inuko Inuyama|Kankuro Nakamura|Shoko Nakagawa|Koichi Yamadera",1
"Rica Matsumoto|Ikue Otani|Unsho Ishizuka|Mayumi Iizuka|Yuji Ueda|Tomokazu Seki|Megumi Hayashibara|Shin-ichiro Miki|Inuko Inuyama|Keiko Toda|Mami Koyama|Kazuko Sugiyama|Masahiko Tanaka|Satomi Korogi|Mika Kanai|Yumi Touma|Kouichi Sakaguchi|Katsuyuki Konishi|Hisao Egawa|Akiko Suzuki|Ryoka Yuzuki|Tomoyuki Kono|Shinichi Namiki|Masaru Motegi|Shiro Sano|Takashi Fujii|Anne Suzuki|Koichi Yamadera",1
"Rica Matsumoto|Ikue Otani|Yuji Ueda|KAORI|Fushigi Yamada|Megumi Hayashibara|Shin-ichiro Miki|Inuko Inuyama|Chie Sato|Chinami Nishimura|Katsuyuki Konishi|Tomoe Hanba|Natsuki Yoshihara|Unsho Ishizuka|Koichi Yamadera|Kumiko Okae|Momoko Kikuchi|Becky|Akihiro Nishino|Daisuke Namikawa|Satomi Korogi|Takeshi Aono|Noriko Hidaka|Kouichi Sakaguchi|Miyako Ito|Daisuke Sakaguchi|Jun Fukushima|Eiji Miyashita|Atsushi Kakehashi|Kunihiro Kawamoto|Yuta Kajiwara",1
"Rica Matsumoto|Ikue Otani|Yuji Ueda|KAORI|Fushigi Yamada|Megumi Hayashibara|Shin-ichiro Miki|Inuko Inuyama|Yuri Shiratori|Tomomichi Nishimura|Seiji Sasaki|Takako Honda|Kenta Miyake|Hiroshi �take|Toshiya Ueda|Katsuhisa Houki|Chie Sato|Daisuke Sakaguchi|Chinami Nishimura|Katsuyuki Konishi|Tomoe Hanba|Miyako Ito|Kouichi Sakaguchi|Natsuki Yoshihara|Toko Aoyama|Tetsuharu Ohta|Riichi Nishimoto|Takafumi Kawakami|Kaya Miyake|Unsho Ishizuka|Hiroshi Fujioka|Koichi Yamadera|Kaori Manabe|Becky|Hori",1
"Rica Matsumoto|Ikue Otani|Yuji Ueda|KAORI|Fushigi Yamada|Unsho Ishizuka|Mayumi Iizuka|Megumi Hayashibara|Shin-ichiro Miki|Inuko Inuyama|Hidenobu Kiuchi|Yuriko Yamaguchi|Chinami Nishimura|Tomoe Hanba|Katsuyuki Konishi|Satomi Korogi",1
"Rica Matsumoto|Ikue Otani|Yuji Ueda|Mayumi Iizuka|Megumi Hayashibara|Shin-ichiro Miki|Inuko Inuyama|Naoto Takenaka|Akiko Yajima|Ai Kato|Hirohide Yakumaru|Masami Toyoshima|Unsho Ishizuka|Tomokazu Seki|Chinami Nishimura|Koichi Yamadera|Yoko Soumi|Kouichi Sakaguchi|Satomi Korogi",1
"Rica Matsumoto|Ikue Otani|Yuji Ueda|Megumi Toyoguchi|Etsuko Kozakura|Megumi Hayashibara|Shin-ichiro Miki|Inuko Inuyama|Unsho Ishizuka|Masahiro Takashima|Kii Kitano|Yuji Kishi|Koichi Yamadera|Akihiro Miwa|Shoko Nakagawa|Yuzuru Fujimoto|Motoko Kumai|Kei Shindo|Kenta Miyake",1
"Rica Matsumoto|Ikue Otani|Yuji Ueda|Megumi Toyoguchi|Etsuko Kozakura|Megumi Hayashibara|Shin-ichiro Miki|Inuko Inuyama|Unsho Ishizuka|Takashi Tsukamoto|Natsuki Kato|Takanori Jinnai|Shoko Nakagawa|Koichi Yamadera|Yuzuru Fujimoto|Ai Satou|Kazuya Masuda|Romi Park|Kurumi Mamiya|Katsuyuki Konishi|Kenta Miyake|Kiyotaka Furushima|Rie Kugimiya",1
"Rica Matsumoto|Ikue Otani|Yuji Ueda|Megumi Toyoguchi|Megumi Hayashibara|Ryuji Akiyama|Kiyotaka Furushima|Inuko Inuyama|K�ji Ishizaka|Unsho Ishizuka|Miyako Ito|Rosa Kat�|Shin-ichiro Miki|Shoko Nakagawa|Yuko Nishi|Chinami Nishimura|Mamiko Noto|Daisuke Sakaguchi|Koichi Yamadera|Hiroshi Yamamoto|Koji Yamamoto",1
"Rica Matsumoto|Ikue Otani|Yuji Ueda|Megumi Toyoguchi|Megumi Hayashibara|Shin-ichiro Miki|Inuko Inuyama|Yuriko Yamaguchi|Chinami Nishimura|Unsho Ishizuka|Vanilla Yamazaki|Koichi Yamadera|Shido Nakamura|Shoko Nakagawa|Akina Minami|Red Yoshida|Chie Sato|Mika Teratani|Mayuki Makiguchi|Hinako Sasaki|Tomomichi Nishimura",1
"Rica Matsumoto|Yuji Ueda|KAORI|Fushigi Yamada|Ikue Otani|Tomiko Suzuki|Shin-ichiro Miki|Megumi Hayashibara|Inuko Inuyama|Koichi Yamadera|Papaya Suzuki|Riho Makise|Unsho Ishizuka",1
"�rica Rivas|Nahuel P�rez Biscayart|Daniel Hendler|Cecilia Roth|Agust�n Rittano|Guillermo Arengo|Mirta Busnelli",1
"Ricardo Dar�n|Bel�n Rueda|Luis Ziembrowski|Osvaldo Santoro|Jorge D'El�a|Guillermo Arengo|Abel Dolz Doval|Charo Dolz Doval|Carolina Barbosa|Pedro Di Salvia|Patricia Gilmour|Gaby Ferrero|Dora Fajn|Gabriel Araoz|Elsa Barrera|Gervasio Usaj|�ngeles Olgiati|Dalila Romero|H�ctor Sinder|Javier L�pez Barreira|Blanca Form�riz|Ana Clara B�rgamo|Alumine Cabrera|Claudio Rojas|Marinha Villalobos|Juan Andr�s Casella Kem|Maria Lucia Casella Kem|Andrea Carballo|Juliana Muras|Mar�a Silvina Lamorte|Nicol�s Plager|Mucio Manchini|Horacio Savanz|Florencia Limonoff",1
"Ricardo Dar�n|Leonardo Sbaraglia|Laia Costa|Dolores Fonzi|Federico Luppi|Iv�n Luengo|Andr�s Herrera|Mikel Iglesias|Biel Montoro|Liah O'Prey",1
"Ricardo Dar�n|Leonardo Sbaraglia|�rica Rivas|Oscar Mart�nez|Rita Cortese|Julieta Zylberberg|Dar�o Grandinetti|Mar�a Marull|M�nica Villa|C�sar Bord�n|Walter Donado|Nancy Dupl�a|Luis Mazzeo|Mar�a Onetto|Osmar N��ez|Germ�n de Silva|Diego Vel�zquez|Alan Daicz|Diego Gentile|Diego Starosta|Marcelo Frasca|Lucila Mangone|Carlos Alberto Vavassori|Juan Santiago Linari|Andrea Garrote|Pablo Moseinco|Federico Liss|Pablo Chao|Noem� Ron|Camila Sof�a Casas|Ramiro Vayo|Abi�n Vainstein|Liliana Weimer|Claudio Delan|Graciela Fodrini|Margarita Molfino|Marcelo Pozzi|Paula Grinszpan|Miguel Di Lemme",1
"Ricardo Dar�n|Luis Brandoni|Chino Dar�n|Ver�nica Llin�s|Daniel Ar�oz|Carlos Belloso|Rita Cortese|Andr�s Parra|Marco Antonio Caponi|Guillermo Jacubowicz |Alejandro Gigena|Ail�n Zaninovich|Luciano Cazaux|Federico Ber�n",1
"Ricardo Dar�n|Soledad Villamil|Pablo Rago|Javier Godino|Guillermo Francella|Carla Quevedo|B�rbara Palladino|Alejandro Abelenda|Mario Alarc�n|Rudy Romano|Mariano Argento|Sebasti�n Blanco|Gabriela Daniell|Jos� Luis Gioia|Juan Jos� Ort�z|Kiko Cerone|Fernando Pardo|Maximiliano Trento|Sergio L�pez Santana|Elvio Duvini|David Di Napoli|Pedro Kochdilian|Oscar S�nchez|Dar�o Valenzuela|Alicia Hayd�e Pennachi|Carlos Mele|Iv�n Sosa|Judith Buchalter|H�ctor La Porta|Liliana Cuomo|Alejandro P�rez",1
"Ricardo Hurtado|Breanna Yde|Jackie R. Jacobson|Abby Donnelly|Alkoya Brunson|Ella McKenzie|Bryana Salaz|JT Neal|Curtis Armstrong|Ian Ziering|Jeremy Howard|Jeff Meacham|Catia Ojeda|Camaron Engels|Treisa Gary|Michael Mourra|Austin Fryberger|Molly Haldeman|Rodney J. Hobbs|Mary Passeri|Brian Nuesi",1
"Ricardo Polanco|Aldo Escalante|Natalia T�llez|Fabrizio Santini|Seo Ju Park|Mar�a Chac�n|Giuseppe Gamba|Joaqu�n Ferreira|Sebasti�n Zurita",1
"Riccardo Scamarcio|Gaia Bermani Amaral|Valentina Cervi|Antonio Gerardi|Giovanni Cirfiera|Giuseppe Nardone",1
"Riccardo Scamarcio|Katy Louise Saunders|Mauro Meconi|Maria Chiara Augenti|Claudio Bigagli|Galatea Ranzi|Giulia Elettra Gorietti|Ivan Bacchi|Lorenzo Balducci|Gianna Paola Scaffidi|Carmela Vincenti|Chiara Mastalli|Alessandro Prete|Anna Flati",1
"Riccardo Scamarcio|Sara Serraiocco|Alessio Pratic�|Alessandro Tedeschi|Marie-Ange Casta|Sara Cardinaletti|Angelo Libri|Adele Tirante|Michele De Virgilio|Aram Kian|Sebastian Gimelli Morosini|Pietro Pace|Fabio Pellicori|Giuseppe Percoco|Marco Ripoldi|Ignazio Oliva|Valentine Payen-Wicaksono|Giovanni D'Aleo|Lorenzo Di Iulio|Thomas Semeraro|Antonio Caracciolo|Fulvio Milani|Alessandro Lombardo|Pippo Crotti|Nina De Maria|Franco Idone|Michele Di Siena|Ermes Frattini|Federico Pasquali|Marco Pilone|Damiano Lauria|Gabriel Saltarelli|Gianmarco Basile|Samuel Falzone|Martin Francisco Montero Baez|Christian Borromeo|Faridi Farideddin|Gregory Balzi|Daniela Delle Cave|Vinnie LaRocksta|Matteo Leoni|Luca Nicora|Marco Trotta",1
"Riccardo Scamarcio|Valerio Mastandrea|Isabella Ferrari|Valentina Cervi|Jasmine Trinca|Andrea Germani|Marzia Ubaldi|Iaia Forte|Francesco Borgese",1
"Ricci Harnett|Terry Stone|Craig Fairbrass|Roland Manookian|Coralie Rose|Neil Maskell|Billy Murray|Ian Virgo|Kierston Wareing|Patrick Regis|Lara Belmont|Emily Beecham|Frank Harper|Jason Maza|Mark Killeen|Slipmatt|Nicola Paige|Emily Clark|Julia Fygnarek|Charlene Bryan",1
"Richard Armitage|Sarah Wayne Callies|Alycia Debnam-Carey|Matt Walsh|Nathan Kress|Jeremy Sumpter|Vincent McCurdy-Clark|Kyle Davis|Arlen Escarpeta|Brandon Ruiter|Max Deacon|Lee Whittaker|Jon Reep|Scott Lawrence|David Drumm|Jimmy Groce|Linda Gehringer|Alex Wayne Winterhalt|Maryanne Nagel|Frank Zieger|Kron Moore|London Elise Moore|Michael Ellison|Stephanie Koenig|Gary England|Don Lemon|Chuck Gaidica|Steve Garagiola|John W. Hardy|Mikayla Bouchard|Gino Borri|Amanda Ryskamp|Taras Los|John Dickerson|Kim Adams|Mike Ancrile|Apollo Bacala|Christine Bell|Chris Bellant|Ron Causey|Karla Cipriano|Niki Cipriano|Patricia Lynne Cissell|Dennis Doyle Jr.|Helena Ellison|James Feaheny|Pam German|Steven Hauptman|Jeff Hill|Chris Mansa|Rose Anne Nepa|Terri Partyka|Carey Torrice|Rick Wooley",1
"Richard Attenborough|Dylan McDermott|Mara Wilson|Elizabeth Perkins|J. T. Walsh|James Remar|Jane Leeves|Jennifer Morrison|Joss Ackland|Allison Janney|Simon Jones|Kathrine Narducci|Mary McCormack|Rosanna Scotto|Michele Marsh|Susie Park|Janet Kauss|Melinda Chilton|Eliza Harris|Robert Prosky",1
"Richard Bohringer|Michael Gambon|Helen Mirren|Alan Howard|Tim Roth|Ciar�n Hinds|Liz Smith|Gary Olsen|Ewan Stewart|Roger Ashton-Griffiths|Ian Dury|Diane Langton|Prudence Oliver|Ron Cook|Emer Gillespie|Janet Henfrey|Willie Ross|Roger Lloyd Pack|Alex Kingston|Bob Goody|Paul Russell|Arnie Breeveld|Tony Alleff|Ian Sears|Peter Rush|Pauline Mayer|Ben Stoneham|Andy Wilson|John Mullis|Flavia Brilli|Sophie Goodchild|Alex Fraser|Michael Clark|Gary Logan|Tim Geary|Saffron Rainey|Hywel Williams-Ellis|Michael Maguire|Patric Walters|Sue Maund|Nick Brozovic|Caroline Pagano|Keith Barrows|Yolande Brener|Irene Palko|Brenda Edwards",1
"Richard Burgi|Wendy Glenn|Sam Redford|David Rintoul|J.R. Esposito|Matt Rippy|Velislav Pavlov|Hristo Mitzkov|Angela Rodel|Derek Morse|Julian Kostov|Iliana Lazarova|Peter Ladjev|Luke Cousins|Sadie Katz|Roxanne Pallett|Joe Gaminara|Elayah Roth|Hugh Fraser|Terry Randall",1
"Richard Burton|Clint Eastwood|Mary Ure|Patrick Wymark|Michael Hordern|Donald Houston|Peter Barkworth|William Squire|Robert Beatty|Brook Williams|Neil McCarthy|Vincent Ball|Anton Diffring|Ferdy Mayne|Derren Nesbitt|Victor Beaumont|Ingrid Pitt|Guy Deghy|Philip Stone|Chris Adcock|Del Baker|Richard Beale|Ivor Dean|Max Faulkner|Harry Fielder|John G. Heller|Olga Lowe|Ian McCulloch|Terence Mountain|Derek Newark|Jim O'Brady|Anton Rodgers|Jack Silk|Jim Tyson|Ernst Walder|Del Watson|Terry Yorke",1
"Richard Burton|Jean Simmons|Victor Mature|Richard Boone|Leon Askin|Michael Rennie|Dean Jagger|Jay Robinson|Torin Thatcher|Betta St. John|Jeff Morrow|Ernest Thesiger|Dawn Addams|Bess Flowers|Pamela Robinson|Michael Ansara|Percy Helton|Nicolas Koster|Thomas Browne Henry|Rosalind Ivan|George E. Stone|Jay Novello|Hayden Rorke|David Leonard|Arthur Tovey|Harry Shearer|Mae Marsh",1
"Richard Carlson|Julie Adams|Richard Denning|Antonio Moreno|Nestor Paiva|Whit Bissell|Bernie Gozier|Henry A. Escalante|Sydney Mason|Perry Lopez|Rodd Redwing|Ricou Browning|Ben Chapman",1
"Richard Dawkins",1
"Richard Dreyfuss|Fran�ois Truffaut|Teri Garr|Melinda Dillon|Bob Balaban|J. Patrick McNamara|Warren J. Kemmerling|Roberts Blossom|Phil Dodds|Cary Guffey|Shawn Bishop|Adrienne Campbell|Justin Dreyfuss|Lance Henriksen|Merrill Connally|Amy Douglass|Gene Dynarski|Carl Weathers|Norman Bartold|F.J. O'Neil|Hal Barwood|Matthew Robbins|Gene Rader|Daniel Nunez|Chuy Franco|Luis Contreras|Galen Thompson|John Dennis Johnston|Robert Broyles|Monty Jordan|Basil Hoffman|Stephen Powers|George DiCenzo|Alexander Lockwood|Josef Sommer|Bill Thurman|James Keane|J. Allen Hynek|Howard K. Smith|Philip Dodds|Mary Gafrey|Michael J. Dyer|Roger Ernest|Randy Hermann|David Anderson|Richard L. Hawkins|Craig Shreeve|Roy E. Richards|Eumenio Blanco|Dennis McMullen|Cy Young|Tom Howard|Richard Stuart|Bob Westmoreland|Matt Emery|John Ewing|Kirk Raymond|Keith Atkinson",1
"Richard Dreyfuss|Holly Hunter|Brad Johnson|John Goodman|Audrey Hepburn|Roberts Blossom|Keith David|Ed Van Nuys|Marg Helgenberger|Dale Dye|Brian Haley|James Lashly|Michael Steve Jones|Kim Robillard|Jim Sparkman|Doug McGrath|Shereil L. Bowens|Acencion Fuentes|Todd Jacobson|DeMarious T. Morganfield|Mike O'Neal|Larry Landless|Steve Shatnyski|James Pruitt|Joseph McCrossin|JD Souther|David Jackson|David Kitay|Gene Strimling|Roy E. Harrison|Ted Grossman|Gerry Rothschild|Loren Smothers|Taleena Ottwell",1
"Richard Dreyfuss|Ron Howard|Paul Le Mat|Charles Martin Smith|Candy Clark|Mackenzie Phillips|Cindy Williams|Wolfman Jack|Bo Hopkins|Harrison Ford|Manuel Padilla Jr.|Beau Gentry|Jim Bohan|Jana Bellan|Deby Celiz|Lynne Marie Stewart|Terence McGovern|Kathleen Quinlan|Timothy F. Crowley|Scott Beach|John Brent|Gordon Analla|John Bracci|Jody Carlson|Del Close|Chuck Dorsett|Stephen Knox|Joe Miksak|George Meyer|James Cranna|Johnny Weissmuller Jr.|William Niven|Al Nalbandian|Bob Pasaak|Christopher Pray|Susan Richardson|Jan Dunn|Charlie Murphy|Ed Greenberg|Lisa Herman|Mark Anger|Kay Lenz|Caprice Schmidt|Joe Spano|Debralee Scott|Ron Vincent|Donna Wehr|Cam Whitman|Jan Wilson|Suzanne Somers|Fred Ross",1
"Richard E. Grant|Lucy Lawless|Patton Oswalt|Betty Gabriel|Joe Manganiello|Larry Fessenden|Malcolm Mills|Jordan Douglas Smith|Patrick Breen|Abigail Savage|Nina Lisandrello|Tom Lipinski|Rob McClure|Maggie Lakis",1
"Richard Egan|Ralph Richardson|Diane Baker|Barry Coe|David Farrar|Donald Houston|Anna Synodinou|Robert Brown",1
"Richard Farnsworth|Sissy Spacek|Jane Galloway Heitz|Joseph A. Carpenter|Donald Wiegert|Tracey Maloney|Dan Flannery|Ed Grennan|Jack Walsh|Gil Pearson|Barbara June Patterson|Everett McGill|James Cada|Sally Wingert|Barbara Kingsley|Jim Haun|Kevin Farley|John Farley|Leroy Swadley|Ralph Feldhacker|Harry Dean Stanton|Anastasia Webb|John Lordan|Matt Guidry|Wiley Harker",1
"Richard Gere|Ben Vereen|Jena Malone|Steve Buscemi|Danielle Brooks|Abigail Savage|Jeremy Strong|Colman Domingo|Yul Vasquez|Geraldine Hughes|Brian d'Arcy James|Tonye Patano|Dominic Col�n|Lisa Datz|Miranda Bailey|Victor Pagan|Kyra Sedgwick|Michael Kenneth Williams",1
"Richard Gere|Debra Winger|Louis Gossett Jr.|David Keith|Robert Loggia|Lisa Blount|Lisa Eilbacher|Harold Sylvester|David Caruso|Grace Zabriskie|Tony Plana|Victor French|Tommy Petersen|Mara Scott-Wood|David Greenfield|Dennis Rucker|Jane Wilbur|Buck Welcher|Vern Taylor|Elizabeth Rogers|David R. Marshall|Gary C. Stillwell|John Laughlin|Tee Dennard|Norbert M. Murray|Daniel Tyler|William S. Graves|Pia Boyer|Danna Kiesel|Meleesa Wyatt|Jo Anna Keane|Bernard Madrid|Randy Tat|Ed Begley Jr.",1
"Richard Gere|Diane Lane|Olivier Martinez|Erik Per Sullivan|Zeljko Ivanek|Dominic Chianese|Kate Burton|Chad Lowe|Gary Basaraba|Myra Lucretia Taylor|Michelle Monaghan|Margaret Colin|Lisa Emery|Michael Emerson|Geoffrey Nauffts|Joseph Badalucco Jr.|Erich Anderson|Damon Gupton|Marc Forget|Larry Gleason|George F. Miller|Paul D. Failla|Hal Smith-Reynolds|Tyree Michael Simpson|Liza Col�n-Zayas|Al Cayne|Murielle Arden|Salem Ludwig|William Abadie|Matthew Maitland|Charles Glaser|Anne Pitoniak|Frederikke Borge|Russell Gibson|Maria Gelardi|Leslie Shenkel|Sophia Wu|James Bruce-Gardyne",1
